date,gold,copper,silver,aluminum,nickel,zinc,tin,lead,platinum,iron_ore_62fe,coal_newcastle,steel_hrc_china,uranium
2018-12-17,1253.6,2.7545,14.714,1932.25,10997.5,2550.0,19250.0,1929.5,793.1,68.12,101.85,,28.6
2018-12-18,1256.4,2.665,14.656,1923.75,10837.5,2513.5,19155.0,1957.0,792.9,68.49,101.5,,28.65
2018-12-19,1267.9,2.7195,14.771,1926.25,10977.5,2543.0,19292.5,1957.25,787.7,68.69,101.6,,28.65
2018-12-20,1258.1,2.7005,14.814,1912.0,10950.0,2543.5,19305.0,1974.25,796.4,69.12,101.65,,28.65
2018-12-21,,2.6765,,1911.25,10872.5,2489.0,19392.5,1962.5,789.05,68.99,101.7,,28.65
2018-12-23,,,,,,,,,791.95,,,,
2018-12-24,,2.666,,1895.5,10912.5,2478.0,19447.5,1990.75,788.4,68.79,101.0,,28.65
2018-12-25,,2.661,,,,,,,788.9,,,,
2018-12-26,1281.1,2.7045,15.079,,,,,,799.25,68.83,101.0,,28.65
2018-12-27,1283.0,2.671,15.26,1853.5,10717.5,2491.0,19425.0,2037.0,795.5,69.0,101.55,,28.65
2018-12-28,,2.6815,,1846.5,10735.0,2444.5,19447.5,2044.75,790.25,69.2,101.9,,28.75
2018-12-30,,,,,,,,,796.2,,,,
2018-12-31,,2.631,,1848.0,10677.5,2446.0,19435.0,2032.5,801.4,69.2,102.05,,28.8
2019-01-01,,2.652,,,,,,,800.6,,,,
2019-01-02,1294.8,2.623,15.649,1799.0,10827.5,2395.0,19482.5,1959.0,798.7,71.06,101.1,,28.9
2019-01-03,1285.8,2.568,15.797,1842.5,10880.0,2400.0,19535.0,1941.25,804.0,72.23,99.6,,28.9
2019-01-04,,2.6475,,1874.75,11122.5,2448.5,19585.0,1957.5,826.7,73.09,99.5,,28.85
2019-01-06,,,,,,,,,824.85,,,,
2019-01-07,1285.9,2.637,15.756,1886.25,11150.0,2496.0,19745.0,1949.25,826.4,74.15,99.05,,28.9
2019-01-08,1292.0,2.656,15.713,1870.5,11207.5,2482.0,19942.5,1966.25,825.45,74.21,97.8,,28.9
2019-01-09,1287.4,2.657,15.735,1858.5,11255.0,2486.5,20147.5,1964.5,829.65,74.06,98.1,,28.95
2019-01-10,1289.5,2.6375,15.643,1866.0,11227.5,2451.5,20147.5,1976.5,823.9,73.98,97.85,,28.9
2019-01-11,,2.662,,1839.0,11462.5,2497.0,20285.0,1994.75,813.8,74.22,98.05,,28.9
2019-01-13,,,,,,,,,814.3,,,,
2019-01-14,1288.4,2.635,15.686,1828.25,11397.5,2472.5,20517.5,1979.0,808.7,74.21,97.35,,28.9
2019-01-15,1293.8,2.6345,15.62,1844.25,11607.5,2455.0,20667.5,1966.25,803.8,74.31,98.7,,28.9
2019-01-16,1292.3,2.6735,15.638,1858.25,11607.5,2504.0,20522.5,1969.75,809.35,74.43,99.7,,28.9
2019-01-17,1282.6,2.68,15.536,1858.0,11582.5,2537.0,20612.5,1971.25,812.4,74.51,100.3,,28.85
2019-01-18,,2.719,,1871.5,11807.5,2579.0,20600.0,1996.0,800.3,75.15,99.75,,28.9
2019-01-20,,2.709,,,,,,,801.35,,,,
2019-01-21,,2.682,,1851.5,11815.0,2575.5,20632.5,2006.25,798.45,,99.35,,
2019-01-22,1284.0,2.6595,15.325,1882.5,11590.0,2580.5,20432.5,2009.0,794.0,74.55,99.2,,28.95
2019-01-23,1279.8,2.6545,15.38,1908.5,11692.5,2617.5,20687.5,2031.0,797.55,74.58,99.2,,28.95
2019-01-24,1298.1,2.6445,15.3,1888.75,11750.0,2626.0,20917.5,2072.75,804.6,74.61,99.0,,29.05
2019-01-25,,2.729,,1918.0,11945.0,2682.0,20580.0,2105.75,820.65,74.64,98.75,,29.05
2019-01-27,,,,,,,,,818.4,,,,
2019-01-28,1308.9,2.68,15.765,1863.5,11847.5,2676.5,20640.0,2079.0,814.0,75.3,99.45,,29.05
2019-01-29,1315.5,2.725,15.839,1888.0,12147.5,2655.5,20702.5,2077.0,816.3,75.49,99.2,,29.1
2019-01-30,1325.2,2.772,15.974,1905.25,12350.0,2688.0,20767.5,2085.25,819.6,75.6,99.3,,29.1
2019-01-31,1322.1,2.789,16.12,1906.0,12467.5,2723.5,20850.0,2110.25,823.0,76.03,99.0,,28.95
2019-02-01,,2.7775,,1878.0,12675.0,2758.0,20880.0,2123.0,825.9,86.93,98.35,,29.0
2019-02-03,,,,,,,,,826.0,,,,
2019-02-04,1319.2,2.7975,15.928,1915.0,13227.5,2799.5,20842.5,2128.75,822.5,86.53,98.2,,29.0
2019-02-05,1314.4,2.8205,15.883,1917.25,13062.5,2731.0,20882.5,2101.0,821.35,88.16,98.3,,29.0
2019-02-06,1314.2,2.84,15.749,1901.0,12912.5,2709.5,20985.0,2082.0,807.1,88.98,98.3,,29.0
2019-02-07,1318.5,2.832,15.76,1887.5,12902.5,2721.5,20955.0,2078.75,800.8,92.29,97.8,,28.95
2019-02-08,,2.814,,1874.25,12572.5,2697.0,21022.5,2087.5,802.2,92.13,97.2,,28.85
2019-02-10,,,,,,,,,802.3,,,,
2019-02-11,1314.0,2.793,15.74,1872.25,12465.0,2641.5,21012.5,2048.0,789.75,90.82,96.7,,28.85
2019-02-12,1315.1,2.775,15.74,1851.0,12385.0,2608.0,20947.5,2047.25,793.55,88.44,95.65,,28.85
2019-02-13,1313.9,2.776,15.699,1849.5,12395.0,2608.0,21040.0,2025.0,788.4,88.02,95.7,,28.8
2019-02-14,1322.1,2.7785,15.575,1839.25,12195.0,2588.0,20922.5,2037.5,788.75,88.35,94.95,,28.8
2019-02-15,,2.8025,,1848.0,12412.5,2662.0,21130.0,2076.75,808.55,88.56,94.85,,28.75
2019-02-17,,2.816,,,,,,,806.6,,,,
2019-02-18,,2.838,,1846.0,12465.0,2642.0,21142.5,2031.25,808.75,,95.0,,
2019-02-19,1347.9,2.8775,16.013,1856.25,12662.5,2662.0,21162.5,2020.5,821.4,88.53,95.2,,28.7
2019-02-20,1327.8,2.92,16.225,1868.0,12917.5,2698.0,21247.5,2047.5,830.4,88.46,95.2,,28.7
2019-02-21,1332.8,2.8975,15.848,1904.5,12850.0,2674.0,21270.0,2069.75,826.9,88.03,95.2,,28.7
2019-02-22,,2.949,,1912.0,12987.5,2711.0,21537.5,2063.5,845.45,88.16,95.05,,28.65
2019-02-24,,,,,,,,,846.8,,,,
2019-02-25,1328.5,2.947,15.875,1904.5,12967.5,2711.0,21775.0,2080.0,856.8,87.94,93.7,,28.2
2019-02-26,1321.2,2.948,15.879,1908.5,12937.5,2742.5,21615.0,2092.5,863.1,87.7,94.8,,27.8
2019-02-27,1316.1,2.9625,15.766,1919.5,13062.5,2749.5,21557.5,2130.75,871.85,87.47,94.9,,27.9
2019-02-28,1299.2,2.948,15.634,1908.5,13060.0,2757.5,21615.0,2139.75,874.1,87.33,96.05,,27.8
2019-03-01,,2.932,,1915.25,13172.5,2777.5,21610.0,2137.5,862.2,85.98,97.0,,28.0
2019-03-03,,,,,,,,,863.7,,,,
2019-03-04,1284.7,2.909,15.105,1870.5,13280.0,2741.5,21477.5,2106.5,840.6,85.42,98.15,,28.05
2019-03-05,1287.6,2.9335,15.105,1868.75,13647.5,2779.0,21565.0,2104.0,839.1,86.51,98.05,,28.2
2019-03-06,1286.1,2.9185,15.085,1860.5,13637.5,2784.5,21410.0,2104.75,829.7,85.79,97.45,,28.2
2019-03-07,1299.3,2.9105,15.04,1858.5,13220.0,2735.0,21465.0,2103.5,816.5,86.76,97.6,,28.15
2019-03-08,,2.8935,,1866.5,13082.5,2716.0,21370.0,2089.75,818.85,85.15,95.55,,28.0
2019-03-10,,,,,,,,,818.15,,,,
2019-03-11,1298.1,2.901,15.274,1839.0,12912.5,2749.0,21022.5,2082.0,820.65,84.53,94.55,,28.0
2019-03-12,1309.3,2.9285,15.413,1865.75,13122.5,2842.0,21270.0,2088.25,835.9,85.31,95.05,526.0,28.0
2019-03-13,1295.1,2.9355,15.456,1897.5,13187.5,2836.0,21150.0,2125.25,842.05,85.01,94.5,528.0,27.85
2019-03-14,1302.9,2.8915,15.171,1895.25,12907.5,2820.25,21192.5,2108.0,825.4,85.98,94.6,531.0,27.5
2019-03-15,,2.906,,1889.5,12932.5,2782.75,21112.5,2064.25,831.8,86.12,93.85,533.0,27.35
2019-03-17,,,,,,,,,830.55,,,,
2019-03-18,1306.5,2.909,15.322,1912.75,13012.5,2775.5,21155.0,2033.5,836.2,86.28,93.8,532.5,27.05
2019-03-19,1301.7,2.923,15.372,1946.0,13152.5,2815.5,21327.5,2035.0,851.7,86.23,93.45,535.0,27.0
2019-03-20,1307.3,2.921,15.318,1938.0,13340.0,2877.5,21367.5,2048.0,868.5,85.41,93.55,534.5,26.5
2019-03-21,1312.3,2.906,15.437,1900.0,13027.5,2836.75,21467.5,2048.75,860.35,85.65,93.5,535.0,26.1
2019-03-22,,2.8425,,1903.25,12975.0,2820.25,21407.5,2037.5,847.95,85.89,93.3,536.0,26.0
2019-03-24,,,,,,,,,849.95,,,,
2019-03-25,1315.0,2.8565,15.567,1881.0,12957.5,2840.25,21405.0,2013.75,866.6,85.82,93.55,535.0,25.75
2019-03-26,1310.4,2.854,15.429,1886.5,13102.5,2878.0,21350.0,1996.75,865.3,85.8,93.2,533.0,25.75
2019-03-27,1295.3,2.863,15.298,1909.5,13052.5,2883.5,21360.0,2020.25,859.9,85.72,93.5,534.0,25.6
2019-03-28,1298.5,2.877,15.019,1901.75,12875.0,2868.0,21437.5,2014.0,849.25,85.64,92.95,533.0,25.15
2019-03-29,,2.9395,,1911.0,12995.0,2911.25,21422.5,2015.75,853.4,85.7,92.75,532.19,25.0
2019-03-31,,,,,,,,,856.3,,,,
2019-04-01,1295.4,2.9285,15.148,1896.0,13105.0,2897.75,21432.5,2012.25,855.7,87.52,82.5,528.0,25.35
2019-04-02,1295.3,2.9105,15.111,1885.0,13162.5,2870.0,21215.0,1990.25,856.0,89.5,81.1,525.0,25.6
2019-04-03,1294.3,2.9525,15.153,1891.25,13360.0,2933.0,21207.5,2012.25,875.5,92.15,79.0,525.0,25.65
2019-04-04,1295.6,2.915,15.135,1890.0,13165.0,2914.25,21142.5,1999.5,902.05,92.53,77.7,523.0,25.75
2019-04-05,,2.9,,1884.5,13057.5,2919.0,20835.0,1986.25,905.65,91.81,78.85,523.0,25.75
2019-04-07,,,,,,,,,908.75,,,,
2019-04-08,1308.3,2.937,15.263,1864.0,13200.0,2899.0,20842.5,1990.75,910.05,93.63,80.4,525.0,25.9
2019-04-09,1313.9,2.9385,15.259,1871.0,13232.5,2854.25,20870.0,1983.0,891.6,92.72,81.2,523.0,25.85
2019-04-10,1293.3,2.9305,15.29,1857.5,13185.0,2879.0,20797.5,1951.5,907.95,92.6,82.2,526.0,25.85
2019-04-11,1295.2,2.892,14.911,1853.75,12965.0,2870.5,20597.5,1922.25,897.4,93.6,84.15,526.0,25.85
2019-04-12,,2.9495,,1856.5,13012.5,2923.5,20677.5,1931.5,895.35,93.79,84.2,525.0,25.85
2019-04-14,,,,,,,,,896.4,,,,
2019-04-15,1277.2,2.9385,15.021,1858.0,12995.0,2897.5,20602.5,1948.5,891.65,93.97,84.35,530.0,25.85
2019-04-16,1276.8,2.9345,14.956,1855.75,12925.0,2810.25,20510.0,1925.5,885.2,93.44,84.1,530.0,25.95
2019-04-17,1276.0,2.97,14.979,1850.0,12890.0,2809.5,20370.0,1938.25,892.7,92.96,84.6,529.5,25.95
2019-04-18,,2.923,,1867.5,12657.5,2794.25,20227.5,1942.25,907.4,92.91,84.45,531.0,25.9
2019-04-19,,2.918,,,,,,,907.0,,,,
2019-04-21,,,,,,,,,907.1,,,,
2019-04-22,1273.2,2.905,15.016,,,,,,904.85,93.2,84.45,,25.8
2019-04-23,1279.4,2.898,14.829,1864.5,12410.0,2749.75,19812.5,1926.0,893.1,93.29,84.6,529.0,25.8
2019-04-24,1279.7,2.9135,14.956,1870.75,12430.0,2747.75,19692.5,1924.0,888.6,92.95,84.65,528.5,25.7
2019-04-25,1288.8,2.865,14.92,1855.75,12327.5,2747.5,19820.0,1930.25,890.65,93.14,85.45,528.5,25.65
2019-04-26,,2.8915,,1835.5,12432.5,2763.5,19930.0,1950.5,902.8,93.16,85.2,528.5,25.2
2019-04-28,,,,,,,,,904.1,,,,
2019-04-29,1285.7,2.897,14.933,1825.0,12420.0,2797.25,19710.0,1965.75,901.6,93.17,86.9,528.5,25.3
2019-04-30,1284.2,2.904,14.984,1793.0,12235.0,2824.5,19707.5,1927.25,891.4,93.24,87.3,528.19,25.2
2019-05-01,1272.0,2.8015,14.729,1810.75,12167.5,2758.25,19572.5,1859.0,872.2,93.65,87.2,529.0,25.25
2019-05-02,1281.3,2.7795,14.617,1810.5,12162.5,2736.75,19337.5,1879.25,853.65,93.6,87.2,529.0,25.25
2019-05-03,,2.819,,1789.5,12202.5,2770.75,19220.0,1888.0,874.7,93.81,87.6,529.0,25.1
2019-05-05,,,,,,,,,864.8,,,,
2019-05-06,1285.6,2.8295,14.927,,,,,,884.95,93.51,86.95,,25.05
2019-05-07,1281.4,2.7855,14.926,1808.75,12025.0,2697.0,19417.5,1869.0,873.15,94.75,87.0,528.0,25.05
2019-05-08,1285.2,2.7745,14.862,1789.25,11937.5,2647.5,19430.0,1881.5,864.4,94.19,87.2,528.0,25.1
2019-05-09,1287.4,2.7715,14.773,1791.0,11820.0,2637.5,19352.5,1844.0,854.0,94.24,86.25,525.0,25.0
2019-05-10,,2.7745,,1800.25,11962.5,2639.5,19502.5,1819.0,867.75,95.08,86.15,525.0,24.75
2019-05-12,,,,,,,,,858.9,,,,
2019-05-13,1296.3,2.719,14.777,1800.0,11770.0,2577.0,19362.5,1789.0,860.85,94.38,85.55,523.0,24.7
2019-05-14,1297.8,2.725,14.812,1845.25,11930.0,2591.75,19777.5,1812.5,859.7,93.88,84.8,523.0,24.65
2019-05-15,1286.2,2.743,14.812,1856.0,12145.0,2633.25,19705.0,1816.75,846.8,94.82,84.45,523.0,24.65
2019-05-16,1275.7,2.748,14.539,1860.5,12130.0,2633.5,19447.5,1832.0,835.3,96.13,84.15,523.0,24.65
2019-05-17,,2.7385,,1837.5,12005.0,2596.75,19460.0,1821.5,819.55,96.34,84.1,522.0,24.65
2019-05-19,,,,,,,,,822.45,,,,
2019-05-20,1273.2,2.726,14.445,1797.25,11987.5,2573.5,19445.0,1801.5,816.5,96.38,83.85,520.0,24.65
2019-05-21,1274.2,2.715,14.41,1796.0,12087.5,2582.75,19427.5,1808.75,817.5,96.56,83.85,520.0,24.65
2019-05-22,1285.4,2.678,14.449,1779.25,11957.5,2545.75,19335.0,1807.5,803.5,97.04,84.0,519.0,24.6
2019-05-23,1283.6,2.6805,14.613,1797.5,11890.0,2525.75,19325.0,1814.0,801.15,97.31,83.75,519.0,24.3
2019-05-24,,2.6995,,1800.25,12395.0,2555.5,19320.0,1828.0,805.5,98.14,83.65,517.0,24.25
2019-05-26,,2.701,,,,,,,806.7,,,,
2019-05-27,,2.713,,,,,,,813.1,,83.65,,
2019-05-28,1281.0,2.696,14.32,1806.25,12142.5,2559.75,19127.5,1813.0,800.2,98.38,83.3,519.0,24.2
2019-05-29,1292.4,2.664,14.411,1793.75,12042.5,2540.0,18745.0,1824.75,792.2,98.59,83.45,516.0,24.2
2019-05-30,1311.1,2.6565,14.53,1780.75,12097.5,2557.5,18772.5,1799.25,791.65,98.72,83.4,516.0,24.05
2019-05-31,,2.6405,,1793.25,11990.0,2523.25,18742.5,1804.0,792.8,98.76,83.4,515.81,24.0
2019-06-02,,,,,,,,,794.75,,,,
2019-06-03,1328.7,2.651,14.78,1774.0,11882.5,2475.5,19172.5,1812.5,823.05,96.28,73.25,498.0,24.05
2019-06-04,1333.6,2.67,14.808,1782.5,11802.5,2472.75,19102.5,1844.5,820.75,98.39,73.35,495.0,24.05
2019-06-05,1342.7,2.6245,14.826,1766.75,11715.0,2459.25,19055.0,1855.5,806.65,98.32,72.85,493.0,24.2
2019-06-06,1346.1,2.6515,14.941,1770.75,11667.5,2510.75,19292.5,1885.5,803.25,97.76,73.0,491.5,24.45
2019-06-07,,2.6295,,1758.25,11625.0,2483.5,19292.5,1839.5,806.15,97.78,72.8,491.0,24.7
2019-06-09,,,,,,,,,809.55,,,,
2019-06-10,1331.2,2.6625,14.674,1768.5,11627.5,2475.25,19230.0,1881.5,807.75,99.26,73.5,491.0,24.95
2019-06-11,1336.8,2.673,14.774,1771.75,11902.5,2520.0,19195.0,1909.25,815.2,102.76,74.15,491.0,24.95
2019-06-12,1343.7,2.655,14.786,1782.75,11847.5,2512.0,19272.5,1891.25,811.35,102.99,71.95,491.0,25.1
2019-06-13,1344.5,2.658,14.926,1779.0,11850.0,2476.25,19355.0,1892.5,812.7,106.29,71.85,489.0,25.0
2019-06-14,,2.631,,1756.5,11917.5,2455.25,19285.0,1873.25,803.6,104.33,71.4,494.0,24.55
2019-06-16,,,,,,,,,801.7,,,,
2019-06-17,1350.7,2.6455,14.863,1749.25,11765.0,2472.5,18915.0,1883.5,792.65,104.17,71.15,489.0,24.45
2019-06-18,1348.8,2.7025,15.029,1781.0,11952.5,2513.75,19187.5,1916.75,803.4,105.79,70.8,487.0,24.5
2019-06-19,1396.9,2.6805,14.994,1786.25,12130.0,2464.25,18930.0,1901.0,812.55,106.2,70.6,487.0,24.45
2019-06-20,1400.1,2.7125,15.529,1783.25,12322.5,2464.0,19145.0,1904.75,810.25,107.21,70.5,487.0,24.5
2019-06-21,,2.7055,,1769.0,12112.5,2433.5,18982.5,1907.25,809.45,107.54,71.3,493.5,24.7
2019-06-23,,,,,,,,,817.95,,,,
2019-06-24,1418.7,2.7065,15.418,1794.0,12190.0,2490.25,19050.0,1913.0,820.05,108.99,70.6,491.0,24.65
2019-06-25,1415.4,2.7365,15.342,1815.25,12300.0,2534.0,19017.5,1934.0,811.25,107.93,70.95,490.0,24.8
2019-06-26,1412.0,2.7155,15.335,1821.0,12507.5,2501.75,18882.5,1923.25,821.45,109.19,70.9,490.0,24.7
2019-06-27,1413.7,2.7165,15.294,1790.25,12732.5,2488.75,18860.0,1939.0,821.95,108.72,71.0,491.0,24.7
2019-06-28,,2.7135,,1800.25,12675.0,2492.25,18825.0,1933.25,839.6,109.18,70.9,491.95,24.65
2019-06-30,,,,,,,,,834.4,,,,
2019-07-01,1408.0,2.688,15.193,1792.75,12317.5,2460.75,18880.0,1915.25,835.75,119.45,68.0,517.0,24.6
2019-07-02,1420.9,2.664,15.238,1779.75,12102.5,2468.75,17662.5,1887.25,837.75,123.19,70.0,519.0,24.5
2019-07-03,1400.1,2.683,15.336,1787.5,12365.0,2448.5,18207.5,1879.25,843.85,123.16,72.75,516.0,24.5
2019-07-04,,2.68,,1804.5,12375.0,2426.5,18410.0,1879.5,840.35,,77.0,512.0,
2019-07-05,,2.661,,1800.5,12462.5,2410.0,18345.0,1878.25,813.8,117.1,76.2,512.0,24.55
2019-07-07,,,,,,,,,812.35,,,,
2019-07-08,1400.5,2.659,15.05,1806.25,12712.5,2382.0,18477.5,1892.25,816.6,119.17,75.2,512.0,24.8
2019-07-09,1412.5,2.625,15.147,1820.0,12752.5,2368.25,18250.0,1937.75,813.6,121.35,74.9,510.0,24.8
2019-07-10,1406.7,2.694,15.226,1848.5,13015.0,2406.5,18197.5,1959.0,831.4,120.84,75.45,506.0,24.8
2019-07-11,1412.2,2.6875,15.146,1823.5,13112.5,2394.0,18290.0,1965.5,827.4,120.32,75.05,507.0,24.8
2019-07-12,,2.694,,1818.25,13570.0,2436.0,18217.5,1978.75,834.25,120.25,74.6,506.0,24.95
2019-07-14,,,,,,,,,834.7,,,,
2019-07-15,1411.2,2.711,15.365,1839.75,13665.0,2441.0,17940.0,1980.75,845.7,121.18,74.35,511.0,25.8
2019-07-16,1423.3,2.7,15.678,1850.0,13950.0,2466.75,17927.5,1980.0,844.2,121.19,73.3,507.0,26.15
2019-07-17,1428.1,2.716,15.971,1848.0,14372.5,2473.5,17932.5,2006.25,848.85,121.14,74.3,507.0,25.95
2019-07-18,1426.7,2.71,16.198,1855.0,14945.0,2456.0,17847.5,2038.25,854.3,120.87,73.85,508.0,25.75
2019-07-19,,2.7525,,1848.75,14645.0,2424.25,17785.0,2044.5,849.45,120.99,74.1,509.0,25.3
2019-07-21,,,,,,,,,850.7,,,,
2019-07-22,1421.7,2.722,16.411,1815.25,14237.5,2427.5,17900.0,2007.0,850.9,120.01,74.5,508.0,25.3
2019-07-23,1423.6,2.7,16.476,1814.75,14220.0,2444.25,17692.5,2036.5,859.9,120.42,73.85,508.0,25.55
2019-07-24,1414.7,2.712,16.626,1824.25,14530.0,2454.75,17967.5,2075.25,880.95,120.25,74.2,505.5,25.7
2019-07-25,1419.3,2.7035,16.411,1824.25,14020.0,2426.75,17790.0,2097.75,871.3,120.09,74.4,507.0,25.65
2019-07-26,,2.685,,1801.0,14137.5,2440.75,17667.5,2072.25,868.6,120.11,74.25,507.0,25.6
2019-07-28,,,,,,,,,870.1,,,,
2019-07-29,1441.8,2.7175,16.44,1808.75,14345.0,2461.0,17595.0,2054.5,883.1,120.02,71.6,506.0,25.65
2019-07-30,1437.8,2.683,16.601,1800.25,14307.5,2444.5,17482.5,1999.75,878.8,120.09,69.65,506.0,25.45
2019-07-31,1432.4,2.6715,16.444,1795.75,14552.5,2439.75,17352.5,2015.0,868.6,120.02,69.45,506.7,25.35
2019-08-01,1457.5,2.6705,16.217,1776.25,14472.5,2394.75,17347.5,1981.75,856.85,112.02,69.45,505.0,25.35
2019-08-02,,2.5775,,1765.0,14482.5,2353.25,17095.0,1952.25,848.2,106.51,69.15,497.5,25.4
2019-08-04,,,,,,,,,848.95,,,,
2019-08-05,1484.2,2.549,16.433,1757.0,14857.5,2320.75,16877.5,1960.5,860.5,100.34,68.9,497.5,25.35
2019-08-06,1519.6,2.5615,16.485,1752.0,14962.5,2305.75,17030.0,1992.0,855.55,99.51,68.05,489.0,25.35
2019-08-07,1509.5,2.575,17.237,1736.75,15460.0,2275.25,16750.0,2018.75,868.85,96.56,67.75,485.0,25.35
2019-08-08,1508.5,2.6105,16.976,1769.75,15822.5,2304.0,16885.0,2074.75,870.7,97.37,67.8,487.0,25.35
2019-08-09,,2.5925,,1762.5,15647.5,2238.0,16860.0,2062.5,864.35,93.61,67.85,488.0,25.35
2019-08-11,,,,,,,,,864.5,,,,
2019-08-12,1514.1,2.588,17.116,1760.75,15687.5,2273.0,16872.5,2054.75,862.15,95.01,67.3,490.0,25.35
2019-08-13,1527.8,2.6335,17.028,1775.75,15767.5,2330.0,17112.5,2069.25,857.8,95.11,67.15,485.0,25.35
2019-08-14,1531.2,2.5955,17.326,1765.75,15895.0,2270.75,17107.5,2050.0,848.65,95.71,66.85,485.0,25.35
2019-08-15,1523.6,2.5985,17.254,1772.25,16190.0,2262.75,17045.0,2058.5,842.75,93.76,66.35,485.0,25.35
2019-08-16,,2.5985,,1782.0,16172.5,2266.5,16640.0,2035.0,851.4,93.61,66.3,485.0,25.2
2019-08-18,,,,,,,,,851.9,,,,
2019-08-19,1515.7,2.605,16.985,1784.75,15937.5,2257.0,16412.5,2056.0,853.1,94.36,66.35,484.0,25.2
2019-08-20,1515.7,2.5815,17.194,1782.0,15812.5,2233.0,16457.5,2061.0,850.15,94.02,65.95,485.0,25.2
2019-08-21,1508.5,2.589,17.197,1780.0,15770.0,2286.5,16217.5,2077.5,855.95,92.01,65.45,480.0,25.25
2019-08-22,1537.6,2.5615,17.086,1766.5,15640.0,2241.0,16142.5,2065.25,860.8,92.73,65.35,481.0,25.3
2019-08-23,,2.5345,,1770.5,15665.0,2245.0,15887.5,2063.5,860.25,92.88,65.75,482.0,25.3
2019-08-25,,,,,,,,,864.1,,,,
2019-08-26,1551.8,2.5465,17.685,,,,,,858.75,92.45,65.75,,25.3
2019-08-27,1549.1,2.55,18.199,1760.75,15650.0,2279.0,15755.0,2094.5,870.3,92.06,65.4,482.0,25.3
2019-08-28,1536.9,2.559,18.364,1744.75,16280.0,2267.75,15775.0,2065.0,901.8,91.63,65.6,481.0,25.3
2019-08-29,1529.4,2.5735,18.274,1751.25,16410.0,2255.25,15775.0,2053.5,920.75,91.16,65.3,481.0,25.3
2019-08-30,,2.547,,1751.0,17900.0,2219.0,16282.5,2028.25,936.6,90.91,65.75,480.35,25.3
2019-09-01,,2.552,,,,,,,940.45,,,,
2019-09-02,,2.532,,1746.75,17970.0,2241.25,16562.5,2024.75,933.25,,65.05,460.0,
2019-09-03,1560.4,2.5235,19.186,1750.5,17892.5,2209.75,16715.0,1996.75,964.5,89.55,66.5,456.5,25.3
2019-09-04,1525.5,2.59,19.493,1772.5,18090.0,2314.0,17200.0,2049.75,991.3,91.57,66.35,458.5,25.3
2019-09-05,1515.5,2.6365,18.752,1781.5,17482.5,2332.5,17402.5,2053.5,962.2,90.72,66.9,449.0,25.3
2019-09-06,,2.6285,,1788.5,17942.5,2322.0,17375.0,2080.0,953.3,89.44,66.25,457.0,25.25
2019-09-08,,,,,,,,,950.45,,,,
2019-09-09,1499.2,2.6215,18.116,1797.0,18102.5,2305.75,17265.0,2097.25,946.1,91.23,65.55,459.0,25.2
2019-09-10,1503.2,2.6225,18.131,1818.5,17955.0,2343.5,17422.5,2091.0,934.85,91.37,65.8,462.0,25.25
2019-09-11,1507.4,2.609,18.116,1822.5,17857.5,2353.5,17592.5,2085.0,948.15,92.34,65.35,462.0,25.15
2019-09-12,1499.5,2.635,18.125,1799.25,17995.0,2341.25,17172.5,2086.75,952.25,94.14,65.5,462.0,24.95
2019-09-13,,2.6935,,1804.75,17750.0,2391.0,16705.0,2109.75,950.65,94.77,65.7,462.0,24.95
2019-09-15,,,,,,,,,958.75,,,,
2019-09-16,1513.4,2.634,17.974,1788.0,17285.0,2356.0,17035.0,2096.0,938.2,94.37,66.15,463.0,25.25
2019-09-17,1515.8,2.6215,18.088,1792.0,17050.0,2341.5,16772.5,2057.25,940.5,94.03,65.6,463.0,25.55
2019-09-18,1506.2,2.6075,17.869,1785.5,17192.5,2322.75,16840.0,2081.75,925.3,93.97,65.35,456.5,25.7
2019-09-19,1515.1,2.603,17.835,1806.0,17297.5,2317.5,16537.5,2092.5,940.25,93.46,65.55,456.0,25.75
2019-09-20,,2.6015,,1803.0,17390.0,2293.25,16682.5,2114.5,947.3,93.38,65.45,456.0,25.75
2019-09-22,,,,,,,,,950.9,,,,
2019-09-23,1540.2,2.6065,18.661,1785.0,17470.0,2331.5,16530.0,2086.0,959.25,93.49,65.35,457.0,25.8
2019-09-24,1512.3,2.6015,18.579,1762.5,17180.0,2282.0,16500.0,2057.0,957.05,93.21,65.2,458.0,25.75
2019-09-25,1515.2,2.606,18.024,1752.0,17325.0,2290.0,16530.0,2107.0,928.3,92.97,65.4,459.0,25.7
2019-09-26,1506.4,2.571,17.864,1737.0,17210.0,2302.0,16300.0,2093.0,932.8,92.95,65.15,458.0,25.7
2019-09-27,,2.5975,,1735.0,17205.0,2303.5,16130.0,2069.0,929.6,92.89,65.55,458.0,25.65
2019-09-29,,,,,,,,,938.9,,,,
2019-09-30,1489.0,2.5785,16.998,1721.5,17050.0,2378.0,15925.0,2135.0,892.15,92.91,70.05,459.48,25.55
2019-10-01,1507.9,2.5605,17.302,1740.0,17220.0,2305.0,16250.0,2096.0,884.35,92.16,67.4,445.5,25.7
2019-10-02,1513.8,2.5705,17.683,1705.0,17485.0,2318.0,16550.0,2100.0,893.9,92.26,66.25,446.0,25.45
2019-10-03,1512.9,2.5535,17.676,1718.0,17625.0,2295.0,16475.0,2129.0,894.45,92.26,64.8,450.0,25.4
2019-10-04,,2.5625,,1719.0,17790.0,2300.0,16475.0,2160.0,885.45,92.18,65.2,450.0,25.35
